Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm,geometry.type,geometry.coordinates,latitude,longitude
151,330000,"85 Kilworth Road, Drimnagh, Dublin 12",3,1,106.0,3113.0,Point,"[-6.325317099999999, 53.33116769999999]",53.33116769999999,-6.325317099999999
152,425000,"34 Elmcastle Walk. D24 YW13, Kilnamanagh|Dublin 24, Kilnamanagh, Dublin 24",3,2,133.0,3195.0,Point,"[-6.353617, 53.3020575]",53.3020575,-6.353617
153,249000,"63 Blackditch Road, Ballyfermot, Dublin 10",2,1,86.0,2895.0,Point,"[-6.365283000000001, 53.34201479999999]",53.34201479999999,-6.365283000000001
154,295000,"4 Slievemore Road, Drimnagh, Dublin 12",2,1,86.0,3430.0,Point,"[-6.3169775, 53.3268302]",53.3268302,-6.3169775
155,345000,"27 Woodford Downs, Clondalkin, Dublin 22",4,2,126.0,2738.0,Point,"[-6.378989600000001, 53.324875]",53.324875,-6.378989600000001
156,199500,"Apt 1 Block A The Steeples, St Laurence€TM Road, Chapelizod, Dublin 20",1,1,40.0,4988.0,Point,"[-6.338743, 53.3430685]",53.3430685,-6.338743
157,379000,"14 Thornleigh Square, Swords, Co. Dublin",5,4,157.0,2414.0,Point,"[-6.2334733, 53.473282]",53.473282,-6.2334733
158,395000,"26 Beneavin Park, Glasnevin, D11N5H0, Dublin 11",3,1,89.0,4438.0,Point,"[-6.2824981, 53.38994109999999]",53.38994109999999,-6.2824981
159,245000,"239 Premier Square, Finglas, D11XN26, Dublin 11",2,2,59.0,4153.0,Point,"[-6.289761899999999, 53.3817894]",53.3817894,-6.289761899999999
160,650000,"4 Kelston Avenue Foxrock Dublin 18, Foxrock, Dublin 18",3,3,113.0,5752.0,Point,"[-6.1855007, 53.2769245]",53.2769245,-6.1855007
161,350000,"Apartment 26, Fortwilliam, Blackrock, Co. Dublin",2,1,82.0,4268.0,Point,"[-6.2032557, 53.29651459999999]",53.29651459999999,-6.2032557
162,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
162,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
162,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
164,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
164,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
164,695000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5388.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
1700,675000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5233.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
1700,675000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5233.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
1700,675000,"5 Shenick Drive, Skerries, Co. Dublin",4,2,129.0,5233.0,Point,"[-6.1072985, 53.57142229999999]",53.57142229999999,-6.1072985
163,450000,"34 River Valley Grove, Swords, Co. Dublin",3,3,122.0,3689.0,Point,"[-6.2334412, 53.4499125]",53.4499125,-6.2334412
163,450000,"34 River Valley Grove, Swords, Co. Dublin",3,3,122.0,3689.0,Point,"[-6.2334412, 53.4499125]",53.4499125,-6.2334412
1913,430000,"34 River Valley Grove, Swords, Co. Dublin",3,3,122.0,3525.0,Point,"[-6.2334412, 53.4499125]",53.4499125,-6.2334412
1913,430000,"34 River Valley Grove, Swords, Co. Dublin",3,3,122.0,3525.0,Point,"[-6.2334412, 53.4499125]",53.4499125,-6.2334412
165,350000,"Apt 26 Fortwilliam, Mount Merrion Ave, Blackrock, Co. Dublin",2,1,82.0,4268.0,Point,"[-6.2032557, 53.29651459999999]",53.29651459999999,-6.2032557
166,375000,"89 St Peters Road, Walkinstown, Dublin 12",3,1,102.0,3676.0,Point,"[-6.329632399999999, 53.3142485]",53.3142485,-6.329632399999999
167,260000,"38 Rosedale Crescent, Clonee, Dublin 15",2,1,74.0,3514.0,Point,"[-6.4338459, 53.3990672]",53.3990672,-6.4338459
168,345000,"11 Stralem Grove, Ongar, Dublin 15",4,3,125.0,2760.0,Point,"[-6.432352799999999, 53.3933817]",53.3933817,-6.432352799999999
169,460000,"58 Castleknock Elms, Laurel Lodge, Castleknock, Dublin 15",3,1,93.0,4946.0,Point,"[-6.372474, 53.3768885]",53.3768885,-6.372474
170,365000,"16 Aspen Park, Aspen Park, Kinsealy Court, Swords, Co. Dublin",3,1,84.0,4345.0,Point,"[-6.1944384, 53.4467608]",53.4467608,-6.1944384
171,255000,"24 Green Briar, Verdemont, Blanchardstown, Dublin 15",2,2,63.0,4048.0,Point,"[-6.3936727, 53.3889436]",53.3889436,-6.3936727
172,299000,"127 Lymewood Mews, Northwood, Santry, Dublin 9",2,2,70.0,4271.0,Point,"[-6.259557, 53.40365449999999]",53.40365449999999,-6.259557
173,375000,"13 Dun Emer Road, Lusk, Co. Dublin",4,3,136.0,2757.0,Point,"[-6.1735809, 53.5242683]",53.5242683,-6.1735809
174,220000,"72 Seagrave Drive, Finglas, D11AK07, Dublin 11",2,2,54.0,4074.0,Point,"[-6.2936122, 53.4057363]",53.4057363,-6.2936122
175,225000,"Apt 7, Mayeston Court, Finglas, D11YY60, Dublin 11",2,2,71.0,3169.0,Point,"[-6.286375, 53.4064636]",53.4064636,-6.286375
176,269000,"159 Cruise Park Drive, Tyrrelstown, D15HY64, Dublin 15",3,3,105.0,2562.0,Point,"[-6.3969951, 53.42039219999999]",53.42039219999999,-6.3969951
177,275000,"20 Castle Elms, Coolock, D17FT80, Dublin 17",3,2,75.0,3667.0,Point,"[-6.1977045, 53.3946773]",53.3946773,-6.1977045
178,299000,"96 North Road, Finglas, D11H5R2, Dublin 11",2,1,50.0,5980.0,Point,"[-6.302424800000001, 53.39386820000001]",53.39386820000001,-6.302424800000001
179,345000,"447 Mourne Road, Drimnagh, Dublin 12",2,1,71.0,4859.0,Point,"[-6.3028865, 53.333498]",53.333498,-6.3028865
180,369000,"50 Monastery Gate Close, Clondalkin, D22 PX70, Dublin 22",4,3,102.0,3618.0,Point,"[-6.372745600000001, 53.3192431]",53.3192431,-6.372745600000001
181,300000,"60 Clonshaugh Avenue, Clonshaugh, D17 Y443, Dublin 17",3,1,90.0,3333.0,Point,"[-6.21071, 53.4031661]",53.4031661,-6.21071
182,375000,"Apartment 207, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",1,1,50.0,7500.0,Point,"[-6.236741899999999, 53.3448314]",53.3448314,-6.236741899999999
183,325000,"110 Greencastle Road, Coolock, Dublin 17",3,1,101.0,3218.0,Point,"[-6.2015302, 53.3962161]",53.3962161,-6.2015302
184,325000,"40 Clanranald Road, Donnycarney, Dublin 5",2,1,60.0,5417.0,Point,"[-6.2141869, 53.3747948]",53.3747948,-6.2141869
185,525000,"134 Brian Road, Marino, Dublin 3",3,1,111.0,4730.0,Point,"[-6.2388007, 53.36563959999999]",53.36563959999999,-6.2388007
186,340000,"92 Clonliffe Avenue, Ballybough, Dublin 3",2,1,66.0,5152.0,Point,"[-6.2457055, 53.3607546]",53.3607546,-6.2457055
187,875000,"40 Corr Castle, Howth Road, Howth, D13PY28, Dublin 13",4,2,175.0,5000.0,Point,"[-6.0910325, 53.3909504]",53.3909504,-6.0910325
188,695000,"53 Cedarmount Road, Mount Merrion, Co. Dublin",3,1,116.0,5991.0,Point,"[-6.2121873, 53.2933549]",53.2933549,-6.2121873
189,750000,"9 Orwell Park Dale, Templeogue, Templeogue, Dublin 6W",5,4,215.0,3488.0,Point,"[-6.3210343, 53.2986316]",53.2986316,-6.3210343
190,340000,"Apartment 38, Block F, Milner's Square, Shanowen Road, Santry, Dublin 9",2,2,83.0,4096.0,Point,"[-6.2523461, 53.3885854]",53.3885854,-6.2523461
191,425000,"Coill Ghiéºise, 17 Brookwood Heights, Artane, Dublin 5",3,1,126.0,3373.0,Point,"[-6.1958604, 53.38101649999999]",53.38101649999999,-6.1958604
192,255000,"Apartment 24, Green Briar, Dublin 15",2,2,63.0,4048.0,Point,"[-6.3936727, 53.3889436]",53.3889436,-6.3936727
193,325000,"36 St Johns Close, Clondalkin, Dublin 22",2,2,70.0,4643.0,Point,"[-6.405855499999999, 53.3177836]",53.3177836,-6.405855499999999
194,425000,"164 Beauvale Park, Artane, Dublin 5",3,2,93.0,4570.0,Point,"[-6.2205495, 53.3857477]",53.3857477,-6.2205495
195,325000,"74 West Courtyard, Tullyvale, Cabinteely, Dublin 18",2,2,70.0,4643.0,Point,"[-6.1470416, 53.2485187]",53.2485187,-6.1470416
196,419000,"13 Riversdale Park, Palmerstown, Dublin 20",3,2,91.0,4604.0,Point,"[-6.3766801, 53.3581183]",53.3581183,-6.3766801
197,335000,"39 Boroimhe Cedars, Swords, Co. Dublin",3,2,107.0,3131.0,Point,"[-6.2336841, 53.44493869999999]",53.44493869999999,-6.2336841
198,575000,"1 Sefton Green, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3,2,95.0,6053.0,Point,"[-6.150059, 53.2759696]",53.2759696,-6.150059
199,340000,"18 Boulevard, Bellgree, Tyrrelstown, Dublin 15",4,3,140.0,2429.0,Point,"[-6.3874179, 53.4221432]",53.4221432,-6.3874179
200,440000,"84 Grange Park View, Raheny, Dublin 5",3,1,106.0,4151.0,Point,"[-6.1628455, 53.3878253]",53.3878253,-6.1628455
201,675000,"65 Cabinteely Green, Cabinteely, Dublin 18",4,3,123.0,5488.0,Point,"[-6.1492599, 53.2655708]",53.2655708,-6.1492599
202,325000,"56 Ivy Court, Beaumont, Dublin 9",2,2,79.0,4114.0,Point,"[-6.228753999999999, 53.3926597]",53.3926597,-6.228753999999999
203,229000,"29 Broadfield Close, Rathcoole, Co. Dublin",2,1,78.0,2936.0,Point,"[-6.483600399999999, 53.2796552]",53.2796552,-6.483600399999999
204,199950,"Apt 6, Wikeford Hall, Thornleigh Road, Swords, Co. Dublin",2,2,61.0,3278.0,Point,"[-6.232476699999999, 53.4741488]",53.4741488,-6.232476699999999
205,545000,"3 Haroldville Avenue, Rialto, Dublin 8",3,2,132.0,4129.0,Point,"[-6.292755499999999, 53.3351661]",53.3351661,-6.292755499999999
206,495000,"1 Fancourt Road, Balbriggan, Co. Dublin",5,2,137.0,3613.0,Point,"[-6.1739749, 53.6071512]",53.6071512,-6.1739749
207,495000,"26 Harmony Avenue, Donnybrook, Donnybrook, Dublin 4",2,1,64.0,7734.0,Point,"[-6.234449100000001, 53.3185498]",53.3185498,-6.234449100000001
208,595000,"Ketu, Breffni Gate, Ketu, Breffni Gate, 25 Church Road, Dalkey, Co. Dublin",2,2,103.0,5777.0,Point,"[-6.1048645, 53.2807147]",53.2807147,-6.1048645
209,845000,"153A Ballinclea Heights, Killiney, Co. Dublin",4,2,165.0,5121.0,Point,"[-6.118036900000001, 53.26954139999999]",53.26954139999999,-6.118036900000001
210,270000,"Apartment 9, Scariff House, Waterville Terrace, Blanchardstown, Dublin 15",2,2,65.0,4154.0,Point,"[-6.374521499999999, 53.3924134]",53.3924134,-6.374521499999999
211,495000,"27 Dodder View Cottages, Ballsbridge, Ballsbridge, Dublin 4",2,2,62.0,7984.0,Point,"[-6.2301483, 53.330031]",53.330031,-6.2301483
212,310000,"44 Tenterfields, Brown Street South, South, Dublin 8",2,1,59.0,5254.0,Point,"[-6.282021299999999, 53.3360711]",53.3360711,-6.282021299999999
213,365000,"182 Mourne Road, Drimnagh, Dublin 12",3,2,79.0,4620.0,Point,"[-6.3218459, 53.3304677]",53.3304677,-6.3218459
214,575000,"3 Arranmore Avenue, Phibsborough, Dublin 7",2,1,93.0,6183.0,Point,"[-6.2701571, 53.3610628]",53.3610628,-6.2701571
215,315000,"Apt. 95 Belfield Park Blackrock, Blackrock, Co. Dublin",1,1,42.0,7500.0,Point,"[-6.206572599999999, 53.3033577]",53.3033577,-6.206572599999999
216,695000,"7 Talbot Road, Malahide, Co. Dublin",4,4,144.0,4826.0,Point,"[-6.182319499999999, 53.4486406]",53.4486406,-6.182319499999999
217,340000,"110 Comeragh Road, Drimnagh, Dublin 12",3,2,81.0,4198.0,Point,"[-6.325245499999999, 53.3275482]",53.3275482,-6.325245499999999
218,199950,"Apartment 2, Wikeford Hall, Thornleigh Road, Swords, Co. Dublin",2,2,61.0,3278.0,Point,"[-6.232476699999999, 53.4741488]",53.4741488,-6.232476699999999
219,369000,"9 Heather Grove, Palmerstown, Dublin 20",3,1,83.0,4446.0,Point,"[-6.3826838, 53.3526097]",53.3526097,-6.3826838
220,200000,"30 Hillview, Mount Talbot, Clondalkin, Dublin 22",1,1,49.0,4082.0,Point,"[-6.371716300000001, 53.3187546]",53.3187546,-6.371716300000001
221,295000,"37 Alderwood Park, Tallaght, Dublin 24",3,1,95.0,3105.0,Point,"[-6.380474599999999, 53.2856555]",53.2856555,-6.380474599999999
222,325000,"30 Cairnwood Court, Belgard, Tallaght, Dublin 24",3,1,80.0,4062.0,Point,"[-6.387816, 53.29383809999999]",53.29383809999999,-6.387816
223,475000,"39 Rathmill Green, Rathcoole, Co. Dublin",4,4,181.0,2624.0,Point,"[-6.4859659, 53.2756249]",53.2756249,-6.4859659
224,300000,"18 Beechfield Haven, Beechfield Manor, Shankill, Dublin 18",2,1,68.0,4412.0,Point,"[-6.1213598, 53.2345287]",53.2345287,-6.1213598
225,475000,"Apartment 5, Bissett's Loft, Malahide, Co. Dublin",2,2,72.0,6597.0,Point,"[-6.1554981, 53.45220310000001]",53.45220310000001,-6.1554981
226,320000,"Apartment 12 Grande Central, Rockbrook, Sandyford, Dublin 18",1,1,58.0,5517.0,Point,"[-6.2163425, 53.27896980000001]",53.27896980000001,-6.2163425
227,340000,"3 Bealing Grove, Tyrellstown, Tyrrelstown, Dublin 15",3,3,95.0,3579.0,Point,"[-6.3894823, 53.4182335]",53.4182335,-6.3894823
228,695000,"14 Vale View Lawn The Park Cabinteely Dublin 18, Cabinteely, Dublin 18",4,2,135.0,5148.0,Point,"[-6.164507800000001, 53.2645917]",53.2645917,-6.164507800000001
229,370000,"19 Waterside Way, Swords Road, Malahide, Co. Dublin",3,3,100.0,3700.0,Point,"[-6.197573999999999, 53.451643]",53.451643,-6.197573999999999
230,365000,"62 Waterside Court, Swords Road, Malahide, Co. Dublin",3,2,107.0,3411.0,Point,"[-6.1994998, 53.4508284]",53.4508284,-6.1994998
231,425000,"35 Grove Park Road, Glasnevin, D11 HY86, Dublin 11",3,1,85.0,5000.0,Point,"[-6.2864946, 53.3913479]",53.3913479,-6.2864946
232,490000,"12A Pinewood Crescent, Glasnevin, D11R597, Dublin 11",3,3,135.0,3630.0,Point,"[-6.2732036, 53.393686]",53.393686,-6.2732036
233,280000,"4 Roby Hall Crofton Avenue Dun Laoghaire, Dun Laoghaire, Co. Dublin",1,1,41.0,6829.0,Point,"[-6.137940899999999, 53.2951688]",53.2951688,-6.137940899999999
234,365000,"44 Cameron Square, Kilmainham, Kilmainham, Dublin 8",3,1,75.0,4867.0,Point,"[-6.301081700000001, 53.34029710000001]",53.34029710000001,-6.301081700000001
235,375000,"23 Cameron Square, Kilmainham, Kilmainham, Dublin 8",2,1,72.0,5208.0,Point,"[-6.300519, 53.3405109]",53.3405109,-6.300519
236,749950,"3 Tudor Hall, Pottery Road, Glenageary, Dun Laoghaire, Co. Dublin",4,3,158.0,4747.0,Point,"[-6.1533541, 53.2734045]",53.2734045,-6.1533541
237,250000,"18 St. Josephs Place, Phibsborough, D07P62H, Dublin 7",1,1,40.0,6250.0,Point,"[-6.2657396, 53.3571089]",53.3571089,-6.2657396
238,560000,"6 Beresford Crescent, Donabate, Co. Dublin",4,3,137.0,4088.0,Point,"[-6.1611682, 53.492284]",53.492284,-6.1611682
239,525000,"17 Lomond Avenue, Fairview, Fairview, Dublin 3",3,1,104.0,5048.0,Point,"[-6.2415099, 53.3662337]",53.3662337,-6.2415099
240,725000,"Hill Grove, 189 Swords Road, Swords, Co. Dublin",4,3,175.0,4143.0,Point,"[-6.2436424, 53.3861802]",53.3861802,-6.2436424
241,470000,"14 Castle Oaks, Dublin Road, Malahide, Co. Dublin",2,2,70.0,6714.0,Point,"[-6.1733391, 53.4457448]",53.4457448,-6.1733391
242,675000,"86 Ardmore Park, Kill Avenue, Dun Laoghaire, Co. Dublin",3,1,85.0,7941.0,Point,"[-6.1483599, 53.2808873]",53.2808873,-6.1483599
243,320000,"73 Cill Cais, Old Bawn Road, Tallaght, Dublin 24",3,1,90.0,3556.0,Point,"[-6.3720637, 53.2790543]",53.2790543,-6.3720637
244,295000,"73A Cill Cais, Old Bawn Road, Tallaght, Dublin 24",2,1,70.0,4214.0,Point,"[-6.3720637, 53.2790543]",53.2790543,-6.3720637
245,325000,"21 Hazelwood Crescent, Clondalkin, Dublin 22",4,1,100.0,3250.0,Point,"[-6.4037173, 53.3118217]",53.3118217,-6.4037173
246,295000,"Apt 25, Woodbrook Hall, Porterstown, D15N262, Blanchardstown, Dublin 15",2,2,80.0,3688.0,Point,"[-6.4011818, 53.3770213]",53.3770213,-6.4011818
247,325000,"10 Mount Eustace Rise, Tyrrelstown, D15F3C6, Dublin 15",3,3,95.0,3421.0,Point,"[-6.3887272, 53.420551]",53.420551,-6.3887272
248,560000,"24 Grange Terrace, Deansgrange Road, Deans Grange, Co. Dublin",2,1,82.0,6829.0,Point,"[-6.1647015, 53.2807213]",53.2807213,-6.1647015
249,365000,"67 Oldtown Avenue, Santry, Santry, Dublin 9",4,1,95.0,3842.0,Point,"[-6.258360499999999, 53.393463]",53.393463,-6.258360499999999
250,575000,"88 Rosemount Estate, Dundrum, Dundrum, Dublin 14",3,1,92.0,6250.0,Point,"[-6.2414643, 53.2945192]",53.2945192,-6.2414643
251,325000,"Apartment 4, 382 North Circular Road, Dublin 7",1,2,87.0,3736.0,Point,"[-6.2708127, 53.3605141]",53.3605141,-6.2708127
252,475000,"50 Cadogan Road, Fairview, Dublin 3",3,1,90.0,5278.0,Point,"[-6.2403844, 53.362044]",53.362044,-6.2403844
253,570000,"San Martin, 14 Brookwood Glen, Artane, Dublin 5",5,1,122.0,4672.0,Point,"[-6.1933712, 53.3764541]",53.3764541,-6.1933712
254,525000,"15 Lissadel Crescent, Malahide, Co. Dublin",3,3,100.0,5250.0,Point,"[-6.185455200000001, 53.4523325]",53.4523325,-6.185455200000001
255,320000,"105 Walkinstown Drive, Walkinstown, Dublin 12",2,1,72.0,4444.0,Point,"[-6.338101399999999, 53.32155780000001]",53.32155780000001,-6.338101399999999
256,440000,"3 Beverton Avenue, Donabate, Co. Dublin",3,3,112.0,3929.0,Point,"[-6.152440299999999, 53.4892252]",53.4892252,-6.152440299999999
257,259000,"48 Cherry Orchard Avenue, Cherry Orchard, Dublin 10",3,1,85.0,3047.0,Point,"[-6.363768299999999, 53.3356861]",53.3356861,-6.363768299999999
258,475000,"20b Park Road, Glenageary Heights, Glenageary, Co. Dublin",3,1,82.0,5793.0,Point,"[-6.1354644, 53.2751526]",53.2751526,-6.1354644
259,825000,"1 Kingsland Park Church, Portobello, Dublin 8",2,3,94.0,8777.0,Point,"[-6.2692777, 53.3319967]",53.3319967,-6.2692777
260,350000,"19 Fancourt Road, Balbriggan, Co. Dublin",4,2,104.0,3365.0,Point,"[-6.1725273, 53.6073677]",53.6073677,-6.1725273
261,475000,"1 Sally Grove, Ballycullen, Dublin 24",3,3,97.0,4897.0,Point,"[-6.3334189, 53.2729563]",53.2729563,-6.3334189
262,335000,"1 Riverside Apartments, Milltown Road, Milltown, Dublin 6",1,1,43.0,7791.0,Point,"[-6.248602699999999, 53.3113459]",53.3113459,-6.248602699999999
263,450000,"Apartment 6, 7 Fitzwilliam Place, Dublin 2",1,1,73.0,6164.0,Point,"[-6.2516086, 53.3339692]",53.3339692,-6.2516086
264,585000,"26 Milltown Hall, Mount St Annes, Milltown, Dublin 6",2,2,82.0,7134.0,Point,"[-6.2500035, 53.3138087]",53.3138087,-6.2500035
265,1550000,"2 Alexandra Villas Rockfort Avenue Dalkey, Dalkey, Co. Dublin",4,2,214.0,7243.0,Point,"[-6.0995009, 53.2764849]",53.2764849,-6.0995009
266,295000,"Apartment 41, Compass Court North, Ashtown, Dublin 15",2,2,80.0,3688.0,Point,"[-6.317146999999999, 53.3762791]",53.3762791,-6.317146999999999
267,315000,"Apartment 34, The Richmond, Smithfield, Dublin 1",2,1,55.0,5727.0,Point,"[-6.2777243, 53.3511412]",53.3511412,-6.2777243
268,445000,"17 Violet Hill Park, Glasnevin, Glasnevin, Dublin 11",3,1,90.0,4944.0,Point,"[-6.2834068, 53.3762398]",53.3762398,-6.2834068
269,450000,"94 Foxwood, Swords, Co. Dublin",3,2,125.0,3600.0,Point,"[-6.2098578, 53.4525826]",53.4525826,-6.2098578
270,295000,"356 Ballyfermot Road, Ballyfermot, Dublin 10",3,1,101.0,2921.0,Point,"[-6.357910599999999, 53.3428575]",53.3428575,-6.357910599999999
271,1800000,"250 Merrion Road, Dublin 4",4,3,240.0,7500.0,Point,"[-6.2071155, 53.31715999999999]",53.31715999999999,-6.2071155
272,375000,"Apartment 111, Rockview, Blackglen Road, Sandyford, Dublin 18",3,2,105.0,3571.0,Point,"[-6.2296118, 53.2652091]",53.2652091,-6.2296118
273,1800000,"252 Merrion Road, Dublin 4",4,3,240.0,7500.0,Point,"[-6.2069937, 53.317124]",53.317124,-6.2069937
274,775000,"139 Drumnigh Wood, Portmarnock, Co. Dublin",4,4,220.0,3523.0,Point,"[-6.1517179, 53.4166527]",53.4166527,-6.1517179
275,395000,"Apartment 57, Chapelgate, Saint Alphonsus' Road Upper, Drumcondra, Dublin 9",2,2,85.0,4647.0,Point,"[-6.2622129, 53.36551619999999]",53.36551619999999,-6.2622129
276,390000,"130 Springdale Road, Raheny, Dublin 5",3,1,96.0,4062.0,Point,"[-6.186722199999999, 53.3858567]",53.3858567,-6.186722199999999
277,575000,"Apartment 15, Blind Quay Apartments, Dublin 8",3,1,111.0,5180.0,Point,"[-6.268495199999999, 53.3449854]",53.3449854,-6.268495199999999
278,450000,"26 Shanglas Road, Santry, Santry, Dublin 9",3,1,120.0,3750.0,Point,"[-6.239371299999999, 53.3887489]",53.3887489,-6.239371299999999
279,275000,"19 Carlton Court, St. Lawrence Road, Clontarf, Dublin 3",1,1,37.0,7432.0,Point,"[-6.215789399999999, 53.3623588]",53.3623588,-6.215789399999999
280,525000,"34 Grange Manor Close, Rathfarnham, Dublin 16",3,3,122.0,4303.0,Point,"[-6.2736512, 53.2852229]",53.2852229,-6.2736512
281,555000,"33 Parkside Walk, Balgriffin, Dublin 13",3,4,141.0,3936.0,Point,"[-6.166522199999999, 53.4072052]",53.4072052,-6.166522199999999
282,400000,"1 Kinsealy Cottages, Malahide, Co. Dublin",3,1,73.0,5479.0,Point,"[-6.1758815, 53.4250165]",53.4250165,-6.1758815
283,1095000,"Foxrock Park (Tara), Kill Lane, Foxrock, Dublin 18",5,3,277.0,3953.0,Point,"[-6.169352099999999, 53.27601]",53.27601,-6.169352099999999
284,345000,"1 Castlegrange Terrace, Castaheany, Clonee, Dublin 15",4,4,134.0,2575.0,Point,"[-6.430179, 53.39808069999999]",53.39808069999999,-6.430179
285,625000,"33 Luttrellstown Drive, Castleknock, Castleknock, Dublin 15",3,4,151.0,4139.0,Point,"[-6.3969947, 53.3701471]",53.3701471,-6.3969947
286,330000,"Apartment 004 Block B The Hill, Clon Brugh, Aiken's Village, Sandyford, Dublin 18",2,2,83.0,3976.0,Point,"[-6.227437999999999, 53.2643458]",53.2643458,-6.227437999999999
287,364500,"11 Mount Rochford Avenue, Flemington Lane, Balbriggan, Co. Dublin",4,3,124.0,2940.0,Point,"[-6.1989198, 53.61783010000001]",53.61783010000001,-6.1989198
288,595000,"80 BLOCK 5A, The Casino, Malahide, Co. Dublin",2,2,83.0,7169.0,Point,"[-6.1584993, 53.4511061]",53.4511061,-6.1584993
289,265000,"Apt 29, Ladycove, Rush, Co. Dublin",2,2,70.0,3786.0,Point,"[-6.0921156, 53.5315164]",53.5315164,-6.0921156
290,529950,"39 Ash Grove, Kill Avenue, Dun Laoghaire, Co. Dublin",3,1,75.0,7066.0,Point,"[-6.1514452, 53.2821961]",53.2821961,-6.1514452
291,1295000,"5 Burrow Road, Sutton, Dublin 13",4,3,186.0,6962.0,Point,"[-6.1039398, 53.3920949]",53.3920949,-6.1039398
292,495000,"53 Longwood Park, Rathfarnham, Dublin 14",3,1,82.0,6037.0,Point,"[-6.2793481, 53.2904381]",53.2904381,-6.2793481
293,750000,"Astoria, 28 Castleknock Road, Castleknock, Dublin 15",5,2,173.0,4335.0,Point,"[-6.371240200000001, 53.3838512]",53.3838512,-6.371240200000001
294,400000,"8 Spitalfields, Dublin 8",2,2,68.0,5882.0,Point,"[-6.2755649, 53.340425]",53.340425,-6.2755649
295,525000,"3 Park Close, Glenageary Heights, Glenageary, Co. Dublin",3,2,102.0,5147.0,Point,"[-6.1356746, 53.27484459999999]",53.27484459999999,-6.1356746
296,230000,"47 Dublin Street, Balbriggan, Co. Dublin",3,1,131.0,1756.0,Point,"[-6.183936999999999, 53.60637240000001]",53.60637240000001,-6.183936999999999
297,495000,"23 Woodstown Meadow, Knocklyon, Dublin 16",3,3,98.0,5051.0,Point,"[-6.3267009, 53.2728739]",53.2728739,-6.3267009
298,495000,"13 Parklands Drive, Ballycullen, Ballycullen, Dublin 24",4,3,118.0,4195.0,Point,"[-6.3399605, 53.27434179999999]",53.27434179999999,-6.3399605
299,280000,"9 Castlegate Terrace, Lucan, Co. Dublin",2,3,80.0,3500.0,Point,"[-6.4616918, 53.3370875]",53.3370875,-6.4616918
300,475000,"334 Collinswood, Collins Avenue, Beaumont, Dublin 9",3,3,89.0,5337.0,Point,"[-6.234904299999999, 53.381821]",53.381821,-6.234904299999999
301,275000,"5 The Swift, Tassagard Green, Saggart, Co. Dublin",2,2,82.0,3354.0,Point,"[-6.4406691, 53.2813933]",53.2813933,-6.4406691
302,600000,"3 Gallery Quay, Dublin 2",3,2,100.0,6000.0,Point,"[-6.2390153, 53.3429414]",53.3429414,-6.2390153
303,220000,"Apartment 24, The Mill, Dublin 8",2,1,50.0,4400.0,Point,"[-6.2934794, 53.343142]",53.343142,-6.2934794
304,275000,"Apt.15 Howth Junction Court, Kilbarrack, Dublin 13",2,1,69.0,3986.0,Point,"[-6.1574811, 53.390577]",53.390577,-6.1574811
305,320000,"35 Block D, Radcliffe Apartments, Dublin Road, Sutton, Dublin 13",1,1,62.0,5161.0,Point,"[-6.1103064, 53.3895166]",53.3895166,-6.1103064
306,925000,"13 Cornelscourt Hill Road, Foxrock, Dublin 18",3,3,133.0,6955.0,Point,"[-6.1684891, 53.2641504]",53.2641504,-6.1684891
307,349950,"4 Mount Bellew Rise, Lucan, Co. Dublin",3,3,98.0,3571.0,Point,"[-6.4244993, 53.3513762]",53.3513762,-6.4244993
308,500000,"Apartment 42, Forbes Quay Apartments, Grand Canal Dock, Dublin 2",2,2,68.0,7353.0,Point,"[-6.2383735, 53.3455846]",53.3455846,-6.2383735
309,420000,"24 Clanmaurice Road, Donnycarney, Dublin 5",2,2,75.0,5600.0,Point,"[-6.2136079, 53.3753013]",53.3753013,-6.2136079
310,350000,"258 Castleforbes Square, Block E, Docklands, Dublin 1",2,2,66.0,5303.0,Point,"[-6.2316404, 53.3487669]",53.3487669,-6.2316404
