Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm
1862,270000,"Apartment 71, Carton House, The Oaks, Swords, Co. Dublin",2,1,65.0,4154.0
1863,875000,"2 Park View, Blackrock, Co. Dublin",4,3,166.0,5271.0
1864,485000,"148 O Rourke Park Sallynoggin, Sallynoggin, Co. Dublin",3,1,88.0,5511.0
1865,995000,"7 Warren Lodge, Sutton, Sutton, Dublin 13",4,3,230.0,4326.0
1866,1595000,"Fairfield Villa, Fairfield Villa, 20 Fairfield Park, Rathgar, D06YH51, Dublin 6",5,5,315.0,5063.0
1867,325000,"32 Collins Avenue, Donnycarney, Dublin 9",3,2,85.0,3824.0
1868,350000,"19 Melville Grove, Finglas, Dublin 11",4,3,118.0,2966.0
1869,535000,"14 Turlough Gardens, Off Philipsburgh Avenue, Fairview, Dublin 3",3,1,97.0,5515.0
1870,370000,"248 Larkhill Road, Whitehall, Whitehall, Dublin 9",2,1,76.0,4868.0
1871,245000,"Apartment 79, Block 3, Parkgate Place, Dublin 8",1,1,49.0,5000.0
1872,345000,"35 Churchwell Avenue, Belmayne, Balgriffin, Dublin 13",3,3,127.0,2717.0
1873,360000,"14 St Olaves, Kinsealy, Co. Dublin",2,2,88.0,4091.0
1874,260000,"77 Bremore Castle, Balbriggan, Co. Dublin",2,1,81.0,3210.0
1875,535000,"""Abbey Lodge"", ""Abbey Lodge"", 1a Maple Lawn, Castleknock, Dublin 15",3,3,91.0,5879.0
1876,825000,"40 Churchtown Road Upper, Churchtown, Dublin 14",4,2,142.0,5810.0
1877,295000,"2 Roebuck Mews, The Palms, Mount Merrion, Co. Dublin",1,1,55.0,5364.0
1878,495000,"502 Orwell Park Way, Templeogue, Dublin 16",3,1,102.0,4853.0
1879,365000,"43 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2,2,73.0,5000.0
1880,415000,"15 Willow Glen, Carrickmines, Dublin 18",2,2,85.0,4882.0
1881,265000,"Apartment 119, Highgrove, Mount Talbot, Monastery Road, Clondalkin, Dublin 22",2,2,83.0,3193.0
1882,725000,"9 Cypress Lawn, Templeogue, Dublin 6W",4,2,132.0,5492.0
1883,295000,"12 Thomas Davis Street West, Inchicore, D08R3HE, Dublin 8",2,1,55.0,5364.0
1884,595000,"5 St Albans Road, South Circular Road, Dublin 8",2,1,85.0,7000.0
1885,450000,"75 Raphoe Road, Crumlin, Crumlin, Dublin 12",3,2,104.0,4327.0
1886,255000,"59 Waterville Terrace, Blanchardstown, Blanchardstown, Dublin 15",2,2,72.0,3542.0
1887,350000,"Apartment 20, Mountfield Park, Malahide, Co. Dublin",2,2,67.0,5224.0
1888,580000,"6 Crosstrees, Main Street, Howth, Dublin 13",2,2,83.0,6988.0
1889,495000,"30 St. Josephs Crescent (New Build), Clonsilla, Dublin 15",3,2,106.0,4670.0
1890,149950,"Apartment 97, Block B, Newtown Court, Newtown Court Way, Coolock, Dublin 5",2,1,61.0,2458.0
1891,450000,"48A Cherrywood Loughlinstown, Loughlinstown, Co. Dublin",3,2,85.0,5294.0
1892,680000,"12 The Pidgeon House, South Lotts Road, Dublin 4",3,3,110.0,6182.0
1893,420000,"13 Foxborough Court, Lucan, Co. Dublin",3,3,120.0,3500.0
1894,360000,"Apartment 104, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2,2,81.0,4444.0
1895,260000,"Apartment 76, Block D, Swords, Co. Dublin",2,1,62.0,4194.0
1896,995000,"68 Knocknashee, Goatstown, Dublin 14",4,2,164.0,6067.0
1897,545000,"18 Cedarview, Northwood Avenue, Northwood, Santry, Dublin 9",4,3,143.0,3811.0
1898,495000,"5 Woodstown Hill, Knocklyon, Dublin 16",3,3,95.0,5211.0
1899,485000,"Apartment 23, Merchamp, Seafield Road East, Clontarf, Dublin 3",3,2,140.0,3464.0
1900,495000,"192b Iveragh Road, Whitehall, Dublin 9",2,1,83.0,5964.0
1901,535000,"192a Iveragh Road, Whitehall, Dublin 9",3,1,98.0,5459.0
1902,350000,"159 Carnlough Road, Cabra West, Cabra, Dublin 7",3,1,80.0,4375.0
1903,275000,"Apartment 56, Premier Square, Finglas, Dublin 11",2,1,70.0,3929.0
1904,315000,"10 Castlelyon Avenue, Newcastle, Co. Dublin",3,3,92.0,3424.0
1905,600000,"11 Roselawn Court, Castleknock, Dublin 15",4,2,129.0,4651.0
1906,395000,"6 Old Bawn Road, Tallaght, Dublin 24",5,3,120.0,3292.0
1907,195000,"29 Montpelier View, Tallaght, Dublin 24",5,2,113.0,1726.0
1908,550000,"9 St Patricks Terrace, Monkstown, Co. Dublin",2,1,83.0,6627.0
1909,269000,"9 Woodford Heights, Clondalkin, Clondalkin, Dublin 22",3,1,79.0,3405.0
1910,395000,"89 Royston, Kimmage Road West, Kimmage, Dublin 12",2,1,72.0,5486.0
1911,240000,"3 Kilcarrig Avenue, Tallaght, Dublin 24",3,1,88.0,2727.0
1912,347500,"10 Burnside Lane, Santry, Dublin 9",2,1,66.0,5265.0
1913,430000,"34 River Valley Grove, Swords, Co. Dublin",3,3,122.0,3525.0
1914,370000,"Apartment 1, Jasonia Centre, Dublin 2",2,1,80.0,4625.0
1915,260000,"31 Fortunes Walk, Citywest, Co. Dublin",2,2,72.0,3611.0
1916,349950,"67 Balfe Avenue, Walkinstown, Walkinstown, Dublin 12",3,1,86.0,4069.0
1917,599000,"95 Dodder Park Road, Rathfarnham, Rathfarnham, Dublin 14",3,2,94.0,6372.0
1918,400000,"76 Saint Anne's Avenue, Raheny, Raheny, Dublin 5",3,2,87.0,4598.0
1919,365000,"Apartment 33, Block B1, The Bottle Works, Dublin 4",2,2,55.0,6636.0
1920,495000,"34 Kinvara Park, Navan Road, Navan Road (D7), Dublin 7",3,1,96.0,5156.0
1921,340000,"81 Bunratty Road, Coolock, Coolock, Dublin 5",3,1,86.0,3953.0
1922,249950,"10 Plunkett Drive, Finglas West, Finglas, Dublin 11",3,1,77.0,3246.0
1923,295000,"6 Hillview Cottages, Little Meadow, Dun Laoghaire, Co. Dublin",2,1,39.0,7564.0
1924,385000,"1 Carleton House, Brennanstown, Cabinteely, Dublin 18",2,2,78.0,4936.0
1925,1695000,"58 Rathdown Avenue, Terenure, Dublin 6W",4,4,280.0,6054.0
1926,225000,"1 Lanesborough Castle, Lanesborough Gardens, Finglas, Dublin 11",2,1,60.0,3750.0
1927,2150000,"35 Strand Road Sandymount Dublin 4, Sandymount, Dublin 4",4,4,275.0,7818.0
1928,385000,"Apt. 1 Shrewsbury Lodge Johnstown Road Cabinteely Dublin 18, Cabinteely, Dublin 18",2,1,91.0,4231.0
1929,325000,"13 Greenmount Square, Harold's Cross Road, Harold's Cross, Dublin 12",2,1,55.0,5909.0
1930,375000,"Apartment 123, Rockview, Blackglen Road, Sandyford, Dublin 18",3,2,95.0,3947.0
1931,785000,"103 Vernon Avenue, Clontarf, Dublin 3",5,1,124.0,6331.0
1932,445000,"107 ratoath road , Cabra, Dublin 7",3,3,110.0,4045.0
1933,825000,"`Verona`, Dooroge, Ballyboughal, Co. Dublin",6,4,271.0,3044.0
1934,1195000,"6 Strand Street, Skerries, Co. Dublin",3,4,187.0,6390.0
1935,495000,"45 Hazelbrook Drive, Terenure, Dublin 6W",3,1,92.0,5380.0
1936,525000,"77 Wyattville Park, Loughlinstown, Glenageary, Co. Dublin",4,3,139.0,3777.0
1937,425000,"13 Westhaven, Huntstown, Dublin 15",5,3,143.0,2972.0
1938,699000,"27 Drummartin Road Goatstown Dublin 14, Goatstown, Dublin 14",4,2,120.0,5825.0
1939,595000,"30 Rossmore Lawns, Templeogue, Dublin 16",3,1,89.0,6685.0
1940,495000,"19 Barrow Street, Ringsend, Dublin 4",2,2,84.0,5893.0
1941,320000,"20 Delhurst Mews, Ongar Park, Ongar, Dublin 15",3,3,100.0,3200.0
1942,495000,"11 Belton Park Gardens, Collins Avenue, Donnycarney, Dublin 9",3,2,112.0,4420.0
1943,3500000,"11 Oakley Road, Ranelagh, Dublin 6",5,4,310.0,11290.0
1944,430000,"39 Beverton Rise, Donabate, Co. Dublin",3,3,116.0,3707.0
1945,225000,"6 Foxborough Hall, Lucan, Co. Dublin",2,1,58.0,3879.0
1946,380000,"Apartment 196, Bracken Hill, Sandyford, Dublin 18",2,2,68.0,5588.0
1947,285000,"275 Killinarden Estate, Tallaght, Dublin 24",4,3,115.0,2478.0
1948,700000,"19 Hamilton Street, Off Donore Avenue, South Circular Road, Dublin 8",3,3,116.0,6034.0
1949,245000,"16 Baroma, Kimmage Court, Kimmage, Dublin 6W",1,1,35.0,7000.0
1950,215000,"Apartment 34, Deerpark Road, Tallaght, Dublin 24",2,2,57.0,3772.0
1951,1795000,"3 Castle Avenue, Clontarf, Dublin 3",4,3,268.0,6698.0
1952,750000,"83 Walnut Rise, Drumcondra, Dublin 9",4,3,187.0,4011.0
1953,225000,"Apartment 13, The Claremont, Santry, Dublin 9",2,2,62.0,3629.0
1954,280000,"97 Spiddal Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,102.0,2745.0
1955,595000,"21 The Avenue, Scholarstown Wood, Rathfarnham, Dublin 16",3,3,125.0,4760.0
1956,480000,"2 Belarmine Place, Stepaside, Stepaside, Dublin 18",3,3,122.0,3934.0
1957,390000,"8 Brides Glen Park, Swords, Co. Dublin",3,3,104.0,3750.0
1958,750000,"25 Knocklyon Heights, Knocklyon, Dublin 16",4,3,135.0,5556.0
1959,1200000,"Castellina, Back Road, Malahide, Co. Dublin",3,2,175.0,6857.0
1960,675000,"29 Wolverton Glen, Castlepark Road, Dalkey, Co. Dublin",3,2,88.0,7670.0
1961,270000,"12 Plunkett Drive, Finglas West, Finglas, Dublin 11",2,1,72.0,3750.0
1962,375000,"34 Churchwell Square, Belmayne, Belmayne",3,4,129.0,2907.0
1963,2850000,"Abbotsford, 70 Orwell Road, Rathgar, Dublin 6",5,5,395.0,7215.0
1964,325000,"157 Crosbies Yard, North Strand, Dublin 3",2,2,68.0,4779.0
1965,1050000,"""Bella Rosa"" Surgalstown North, Swords, Co. Dublin",8,8,506.0,2075.0
1966,950000,"7 Casino Drive, Malahide, Co. Dublin",3,3,148.0,6419.0
1967,725000,"56 The Avenue, Saint Marnock's Bay, Portmarnock, Co. Dublin",4,3,137.0,5292.0
1968,235000,"Apartment 22, Killininny Court, Firhouse, Dublin 24",2,1,54.0,4352.0
1969,290000,"3 De Selby Lawns, Tallaght, Dublin 24",3,1,87.0,3333.0
1970,525000,"2 Woodstown Lane, Knocklyon, Dublin 16",3,3,102.0,5147.0
1971,435000,"44 Meadowbrook Park, Baldoyle, Baldoyle, Dublin 13",3,1,83.0,5241.0
1972,499000,"14 Dalriada Park, Knocklyon, Dublin 16",3,3,107.0,4664.0
1973,385000,"35 Forge Avenue, Lusk, Co. Dublin",3,3,116.0,3319.0
1974,650000,"80 Coolamber Park, Knocklyon, Dublin 16",4,1,107.0,6075.0
1975,365000,"3 The Green, Woodbrook Glen, Bray, Co. Wicklow",2,1,60.0,6083.0
1976,495000,"6 Shrewsbury Lodge, Johnstown Road, Glenageary, Co. Dublin",2,1,90.0,5500.0
1977,475000,"84 North Strand Road, Ballybough, Dublin 3",3,2,107.0,4439.0
1978,990000,"137 North Strand Road, Dublin 3",6,3,260.0,3808.0
1979,275000,"79 Parklands Court, Ballycullen, Ballycullen, Dublin 24",2,1,66.0,4167.0
1980,995000,"17 Railway Cottages, Serpentine Avenue, Dublin 4",3,3,194.0,5129.0
1981,430000,"4 Moyne Road, Baldoyle, Baldoyle, Dublin 13",2,1,78.0,5513.0
1982,345000,"30 Castlegate Square, Adamstown, Lucan, Ireland, Adamstown, Co. Dublin",3,3,116.0,2974.0
1983,240000,"5 Marlfield Place, Kiltipper, Kiltipper, Dublin 24",2,2,71.0,3380.0
1984,575000,"103 Seapark Drive, Clontarf, Clontarf, Dublin 3",3,2,106.0,5425.0
1985,995000,"30 Hillside Drive, Rathfarnham, Dublin 14",4,2,183.0,5437.0
1986,1250000,"Redgap, Rathcoole, Co. Dublin",5,4,290.0,4310.0
1987,295000,"Apartment 307, Swiftwood, Saggart, Co. Dublin",2,2,65.0,4538.0
1988,295000,"69 Saint John's Well Way, Kilmainham, Kilmainham, Dublin 8",1,1,59.0,5000.0
1989,650000,"11 College Drive, Terenure, Dublin 6W",3,2,118.0,5508.0
1990,249500,"71 Clonuske Park, Balbriggan, Co. Dublin",2,2,82.0,3043.0
1991,1100000,"9 Pleasants Street Dublin 8, Portobello, Dublin 8",3,2,148.0,7432.0
1992,4500000,"Melrose, Kerrymount Avenue, Foxrock, Dublin 18",6,5,448.0,10045.0
1993,1150000,"Cooleen, Woodside Road, Sandyford, Dublin 18",4,2,182.0,6319.0
1994,1100000,"195 Holywell, Kilmacud Road Upper, Goatstown, Dublin 14",5,3,170.0,6471.0
1995,950000,"7 Casino Drive, The Casino, Malahide, Co. Dublin",3,3,148.0,6419.0
1996,445000,"15 Larkfield Gardens, Harold's Cross, D6WH368, Dublin 6W",3,1,65.0,6846.0
1997,450000,"Apartment 2, 40 Baggot Street Upper, Ballsbridge, Dublin 4",2,1,51.0,8824.0
1998,475000,"26 Ballinteer Gardens Ballinteer Dublin 16, Ballinteer, Dublin 16",2,1,69.0,6884.0
1999,270000,"24 Applewood Avenue East, Applewood, Swords, Co. Dublin",2,1,76.0,3553.0
2000,240000,"Apartment 5, 13a Grattan Crescent, Inchicore, Dublin 8",1,1,55.0,4364.0
2001,1250000,"61 Kenilworth Square South, Rathgar, Dublin 6",4,2,158.0,7911.0
2002,1750000,"12 Palmerston Gardens, Rathmines, Dublin 6",4,3,213.0,8216.0
2003,600000,"35 Malahide Road, Clontarf, Dublin 3",4,1,120.0,5000.0
2004,415000,"318 Elm Mount Avenue, Beaumont, Dublin 9",3,1,115.0,3609.0
2005,850000,"79A Old Cabra Road, Dublin 7",3,1,161.0,5280.0
2006,425000,"5 Ferguson Road, Drumcondra, Dublin 9",3,2,85.0,5000.0
2007,795000,"35 Hillside Dalkey, Dalkey, Co. Dublin",3,2,124.0,6411.0
2008,460000,"Apartment 8A, Avalon, Burrow Road, Sutton, Dublin 13",2,1,49.0,9388.0
2009,1300000,"7 Lower Albert Road Sandycove, Sandycove, Co. Dublin",4,3,166.0,7831.0
2010,795000,"3 Malone Gardens, Sandymount, Dublin 4",4,2,170.0,4676.0
2011,490000,"10 Charnwood Park, Clonsilla, Clonsilla, Dublin 15",4,3,131.0,3740.0
2012,425000,"111 Whitethorn Drive, Palmerstown, Palmerstown, Dublin 20",3,3,95.0,4474.0
2013,305000,"7 Village Weir, Lucan, Co. Dublin",3,2,101.0,3020.0
2014,595000,"Amerlen Cove, Doctor's Lane, Rush, Co. Dublin",4,3,158.0,3766.0
2015,795000,"54 Clonkeen Drive Foxrock Dublin 18, Foxrock, Dublin 18",4,1,137.0,5803.0
2016,365000,"29 Coldwell Street, Glasthule, Co. Dublin",1,1,35.0,10429.0
2017,650000,"10 The Park, Skerries Rock, Skerries, Co. Dublin",4,3,125.0,5200.0
2018,550000,"Apartment 810, Building 1 Vantage East, Central Park, Leopardstown, Dublin 18",3,2,95.0,5789.0
2019,695000,"Rainbow Cottage, 12 Tubbermore Road, Dalkey, Co. Dublin",2,1,78.0,8910.0
2020,350000,"84 Marlborough Street, Dublin 1",2,1,66.0,5303.0
2021,760000,"27 Castleknock Way, Castleknock, Dublin 15",4,3,174.0,4368.0
2022,475000,"66 Avondale Park, Raheny, Dublin 5",3,1,90.0,5278.0
2023,285000,"1 Carna Road, Ballyfermot, Ballyfermot, Dublin 10",4,2,109.0,2615.0
2024,249000,"31 Lyons Avenue, Newcastle, Co. Dublin",2,2,63.0,3952.0
2025,220000,"16 Clonuske Green, Balbriggan, Co. Dublin",2,1,68.0,3235.0
2026,595000,"1 Sir Ivor Mall, The Chase, Brewery Road, Stillorgan, Co. Dublin",3,1,105.0,5667.0
2027,659950,"113 Richmond Road, Fairview, Dublin 3",4,2,176.0,3750.0
2028,335000,"4 Fernleigh Court, Castleknock, Castleknock, Dublin 15",2,3,70.0,4786.0
2029,950000,"8 Castlewood Park, Rathmines, Dublin 6",4,2,155.0,6129.0
2030,595000,"46 Balally Hill, Dundrum, Dublin 16",3,1,96.0,6198.0
2031,695000,"Fitzmaurice Lodge, Lansdowne Park Ballsbridge Dublin 4, Ballsbridge, Dublin 4",3,2,75.0,9267.0
2032,875000,"131 Hollybank Road, Drumcondra, Dublin 9",4,1,139.0,6295.0
2033,545000,"11 Mount Argus Park, Harold's Cross, Dublin 6W",3,2,96.0,5677.0
2034,169500,"2 Brecan Close, Balbriggan, Co. Dublin",1,1,52.0,3260.0
2035,350000,"2 College View, Main Street, Tallaght, Dublin 24",2,1,68.0,5147.0
2036,2250000,"St Christopher's, 101 Howth Road, Howth, Co. Dublin",5,6,400.0,5625.0
2037,345000,"3 Gilford Terrace, Sandymount, Sandymount, Dublin 4",2,1,54.0,6389.0
2038,1100000,"420 Grace Park Manor Drumcondra Dublin 9, Drumcondra, Dublin 9",4,5,354.0,3107.0
2039,1100000,"The Mews, 1 Morehampton Court, Donnybrook, Dublin 4",4,4,172.0,6395.0
2040,275000,"29 Aylmer Road, Newcastle, Co. Dublin",3,2,93.0,2957.0
2041,895000,"1 Devitt Villas, Glasthule, Co. Dublin",3,2,115.0,7783.0
2042,595000,"6 Parochial Avenue, Baldoyle, Dublin 13",3,2,86.0,6919.0
2043,259000,"Apartment 5, Rochfort House, Dean Court, Dublin 8",2,1,49.0,5286.0
2044,430000,"3 Grange Abbey Crescent, Donaghmede, Donaghmede, Dublin 13",3,2,123.0,3496.0
2045,335000,"Apartment 34, The Elms, Blackrock, Co. Dublin",1,1,45.0,7444.0
2046,1395000,"31 Pembroke Gardens, Ballsbridge, Dublin 4",4,2,170.0,8206.0
2047,425000,"98 St Gabriel's, Johnstown Road, Cabinteely, Dublin 18",2,2,85.0,5000.0
2048,585000,"27 Infirmary Road, Stoneybatter, Dublin 7",3,1,92.0,6359.0
2049,749000,"117 Stillorgan Wood, Stillorgan, Co. Dublin",4,3,136.0,5507.0
2050,225000,"86 Rialto Court, Rialto, Dublin 8",2,1,40.0,5625.0
2051,380000,"14 Moy Glas Wood, Lucan, Co. Dublin",3,2,106.0,3585.0
2052,375000,"30 St Mary's Drive, Walkinstown, Dublin 12",3,2,96.0,3906.0
2053,1150000,"Rednal, 34A Nutley Avenue, Ballsbridge, Dublin 4",3,2,112.0,10268.0
2054,950000,"2 Parnell Street, Dublin 1",2,3,113.0,8407.0
2055,365000,"6 Annamoe Drive, Cabra, Cabra, Dublin 7",2,1,67.0,5448.0
2056,495000,"55 Kinvara Road, Navan Road, Navan Road (D7), Dublin 7",3,1,97.0,5103.0
2057,240000,"Apartment 6, Saint Maelruan's Courtyard, Old Bawn Road, Tallaght, Dublin 24",2,1,62.0,3871.0
2058,345000,"Apartment 16, The Village, Enniskerry Road, Stepaside, Dublin 18",2,2,65.0,5308.0
2059,695000,"17 Abbey Park, Blackrock, Monkstown, Co. Dublin",3,1,106.0,6557.0
2060,840000,"44 Bellevue Road, Glenageary, Co. Dublin",4,2,142.0,5915.0
2061,425000,"50 Abbey Drive, Riverston Abbey, Ashtown, Dublin 7",3,3,98.0,4337.0
2062,225000,"Apartment 39, The Hampton, Ballymun, Dublin 9",2,2,64.0,3516.0
2063,895000,"Woodland, 71 Clonkeen Road, Deans Grange, Co. Dublin",5,2,182.0,4918.0
2064,400000,"69 Lower Kilmacud Road, Stillorgan, Co. Dublin",2,1,69.0,5797.0
2065,595000,"43 Conquer Hill Road, Clontarf, Dublin 3",3,2,94.0,6330.0
2066,695000,"8 Parnell Road, Harold's Cross, Dublin 6",3,2,116.0,5991.0
2067,895000,"188 Butterfield Avenue, Rathfarnham, Dublin 14",3,2,154.0,5812.0
2068,2495000,"Renvyle, Falls Road, Rathmichael, Co. Dublin",5,5,656.0,3803.0
2069,1675000,"5 Breffni Terrace, Sandycove, Co. Dublin",5,4,306.0,5474.0
2070,1050000,"5 York Road Rathmines Dublin 6, Rathmines, Dublin 6",4,2,160.0,6562.0
2071,395000,"19 The Orchard, Woodfarm Acres, Palmerstown, Dublin 20",3,1,90.0,4389.0
2072,375000,"12 Croydon Gardens, Marino, Dublin 3",3,1,81.0,4630.0
2073,2950000,"51 Kenilworth Square, Rathgar, Dublin 6",7,6,416.0,7091.0
2074,595000,"24 College Crescent, Terenure, Dublin 6",3,2,113.0,5265.0
2075,1675000,"1 Vernon Grove, Rathgar, Dublin 6",4,3,251.0,6673.0
2076,495000,"1 Myross, 181 Strand Road, Sandymount, Dublin 4",2,1,67.0,7388.0
2077,1295000,"44 Fortfield Road Terenure Dublin 6W, Terenure, Dublin 6",6,4,248.0,5222.0
2078,275000,"Captain's View, Castleland Park, Balbriggan, Co. Dublin",2,2,77.0,3571.0
2079,790000,"10 Burrow Court, Portmarnock, Co. Dublin",4,3,137.0,5766.0
2080,395000,"31 Woodville Court, Coolock, Artane, Dublin 5",3,2,104.0,3798.0
2081,395000,"1 Forge Avenue, Lusk, Co. Dublin",3,3,121.0,3264.0
2082,750000,"Quilly, 7 Watson Road, Killiney, Co. Dublin",4,2,173.0,4335.0
2083,795000,"2 Luttrellstown Glade, Castleknock, Dublin 15",4,3,202.0,3936.0
2084,289000,"9 Castlegate Lawn, Adamstown, Co. Dublin",2,2,101.0,2861.0
2085,315000,"109 Derrynane Square, Dorset Street Lower, Dublin 7",2,1,50.0,6300.0
2086,425000,"The Rise, 22 Skerries Rock, Skerries, Co. Dublin",3,2,103.0,4126.0
2087,395000,"7 Brennanstown Square, Cabinteely, Dublin 18",2,2,87.0,4540.0
2088,275000,"195 Tuskar Rock, Custom House Harbour, IFSC, Dublin 1",1,1,40.0,6875.0
2090,535000,"20 The Gardens, Carrickmines Manor, Carrickmines, Dublin 18",3,3,132.0,4053.0
2091,485000,"1 Beverton Rise, Donabate, Co. Dublin",4,3,130.0,3731.0
2092,390000,"63 Red Arches Avenue, The Coast, Baldoyle, Dublin 13",3,2,114.0,3421.0
2093,515000,"1 Hillsbrook Drive, Perrystown, Dublin 12",3,2,129.0,3992.0
2094,650000,"18 Balally Avenue, Dundrum, Dublin 16",3,2,110.0,5909.0
2095,750000,"4 Trafalgar Lane, Monkstown, Co. Dublin",2,1,95.0,7895.0
2096,360000,"7 Abbeyvale Way, Swords, Co. Dublin",3,2,94.0,3830.0
2097,360000,"17 Ashfield Rise, Balbriggan, Co. Dublin",3,3,122.0,2951.0
2098,459950,"109 Rockford Park, Blackrock, Co. Dublin",3,1,69.0,6666.0
2099,415000,"8 Castlechurch Park, Newcastle, Co. Dublin",4,3,138.0,3007.0
2100,695000,"4 Glen Lawn Drive, The Park, Cabinteely, Dublin 18",4,2,142.0,4894.0
2101,1250000,"197 North Circular Road, Dublin 7",8,8,265.0,4717.0
2102,2000000,"St Joseph's, Brennanstown Rd, Foxrock, Dublin 18",5,4,311.0,6431.0
2103,950000,"2 Embassy Court, Prince Of Wales Terrace, Ballsbridge, Dublin 4",2,2,92.0,10326.0
2104,1750000,"44 Anglesea Road Ballsbridge Dublin 4, Ballsbridge, Dublin 4",4,3,211.0,8294.0
2105,1250000,"104 Tritonville Road Sandymount Dublin 4, Sandymount, Dublin 4",4,2,205.0,6098.0
2106,4600000,"Baile An Mhota, Kerrymount Avenue, Foxrock, Dublin 18",6,6,539.0,8534.0
2107,1050000,"The Meeting Hall, 73 George's Avenue, Blackrock, Co. Dublin",2,2,147.0,7143.0
2108,399000,"72 Shantalla Drive, Beaumont, Beaumont, Dublin 9",3,1,100.0,3990.0
2109,395000,"7 Ashgrove, The Baskins, Kinsealy, Co. Dublin",3,2,105.0,3762.0
2110,1750000,"1 Eagle Terrace, Sorrento Road, Dalkey, Co. Dublin",4,2,195.0,8974.0
2111,449000,"Roseburg, 18 Shanowen Drive, Santry, Dublin 9",3,2,92.0,4880.0
2112,3850000,"28 Palmerston Road, Rathmines, Dublin 6",4,3,318.0,12107.0
2113,335000,"12 Castlegate Drive, Lucan, Co. Dublin",3,3,114.0,2939.0
2114,495000,"5 Fernhill Avenue, Manor Estate, Terenure, Dublin 12",3,2,116.0,4267.0
2115,395000,"64 Eden Villas, Glasthule, Sandycove, Co. Dublin",2,2,60.0,6583.0
2116,340000,"31 Goldsmith Hall, Collegewood, Castleknock, Dublin 15",2,2,74.0,4595.0
2117,350000,"55 Ridgewood Square, Swords, Co. Dublin",3,2,93.0,3763.0
2118,595000,"3 St. Peter's Avenue, Phibsborough, Dublin 7",2,1,110.0,5409.0
2119,795000,"163 Gaybrook Lawns, Malahide, Co. Dublin",4,2,140.0,5679.0
2120,380000,"67 Eaglewood Rochestown Avenue Dun Laoghaire, Dun Laoghaire, Co. Dublin",2,1,69.0,5507.0
2121,649950,"5 Cremore Lawn, Glasnevin, Glasnevin, Dublin 11",4,2,130.0,5000.0
2122,425000,"48 South Dock Street, Ringsend, Ringsend, Dublin 4",2,1,60.0,7083.0
2123,1150000,"84 Lindsay Road, Glasnevin, Dublin 9",5,2,177.0,6497.0
2124,750000,"3 Saint Annes Road South, South Circular Road, South Circular Road, Dublin 8",4,4,130.0,5769.0
2125,419000,"2 Royal Canal Court, Phibsborough, Dublin 7",3,1,82.0,5110.0
2126,740000,"24 Lakelands Avenue, Stillorgan, Co. Dublin",4,2,144.0,5139.0
2127,595000,"2 Geraldine Terrace, Milltown Road, Milltown, Dublin 6",3,2,75.0,7933.0
2128,995000,"156 Avondale Road KiIliney, Killiney, Co. Dublin",6,3,224.0,4442.0
2129,680000,"9 Larkfield Dale, Leopardstown, Dublin 18",3,3,143.0,4755.0
2130,1595000,"15 Breffni Terrace Breffni Road Sandycove, Sandycove, Co. Dublin",5,4,330.0,4833.0
2131,375000,"119 Marina Village, Malahide, Co. Dublin",2,1,60.0,6250.0
2132,1350000,"Glenmalure, 20 St Andrews Grove, Malahide, Co. Dublin",4,2,155.0,8710.0
2133,315000,"Apartment 39, The Court, Dalcassian Downs, Glasnevin, Dublin 11",2,1,59.0,5339.0
2134,825000,"1 Woodstown Meadow, Knocklyon, Dublin 16",4,3,166.0,4970.0
2135,285000,"Apartment 76, Burnell Square, Mayne River Avenue, Malahide Road, Northern Cross",2,2,78.0,3654.0
2136,395000,"46 Bancroft Avenue, Tallaght, Tallaght, Dublin 24",3,1,106.0,3726.0
2137,325000,"Apartment 82 West Courtyard, Tullyvale, Cabinteely, Dublin 18",2,2,70.0,4643.0
2138,460000,"69 Shantalla Drive, Beaumont, Beaumont, Dublin 9",3,2,112.0,4107.0
2139,1100000,"Lake View Farm and Residence on C. 15 Acres, Sorrell, Brittas, Co. Dublin",4,3,192.0,5729.0
2140,349000,"38 Liffey Park, Lucan, Co. Dublin",3,3,98.0,3561.0
2141,320000,"40 Annagh Court, Waterville, Blanchardstown, Dublin 15",3,2,119.0,2689.0
2142,425000,"27 Moyclare Avenue, Baldoyle, Baldoyle, Dublin 13",3,1,83.0,5120.0
2143,675000,"Fir Lodge, Bellinstown, Ballyboughal, Co. Dublin",4,2,155.0,4355.0
