,price,address,bedrooms,bathrooms,floor_area,district,neighbourhood,price_sqm
2494,645000,"6 Garden View, Ranelagh, Dublin 6",2,2,79.0,Dublin 6, Ranelagh,8165.0
2495,349000,"296 Cappagh Road, Finglas, Finglas, Dublin 11",4,2,145.0,Dublin 11, Finglas,2407.0
2496,450000,"43 Lorcan Villas, Santry, Beaumont, Dublin 9",3,2,110.0,Dublin 9, Beaumont,4091.0
2497,525000,"15 Daneswell Road, Glasnevin, Dublin 9",4,1,105.0,Dublin 9, Glasnevin,5000.0
2498,299000,"67 West Road, East Wall, Dublin 3",2,1,78.0,Dublin 3, East Wall,3833.0
2499,1395000,"Dun na Ri, 4 Barnhill Lawn, Dalkey, Co. Dublin",3,3,252.0,Glenageary, Dalkey,5536.0
2500,1495000,"8 Hyde Park Gardens Blackrock, Blackrock, Co. Dublin",4,3,201.0,Blackrock, Blackrock,7438.0
2501,325000,"6 The Walk, Carrickmines Green, Carrickmines, Dublin 18",2,2,58.0,Dublin 18, Carrickmines,5603.0
2502,475000,"220 Clontarf Road, Clontarf, Dublin 3",3,1,110.0,Dublin 3, Clontarf,4318.0
2503,895000,"30 Kilgobbin Heights, Stepaside, Dublin 18",4,3,222.0,Dublin 18, Stepaside,4032.0
2504,2750000,"Mulberry Glenamuck Road Carrickmines Dublin 18, Carrickmines, Dublin 18",6,5,506.0,Dublin 18, Carrickmines,5435.0
2505,795000,"48 Percy Place, Dublin 4",3,1,79.0,Dublin 4,48 Percy Place,10063.0
2506,800000,"6 Pakenham Road, Monkstown, Co. Dublin",3,1,115.0,Blackrock, Monkstown,6957.0
2507,795000,"120 Clonkeen Road, Deansgrange, Blackrock, Co. Dublin",5,2,174.0,Blackrock, Blackrock,4569.0
2508,1975000,"22 Ulverton Road, Dalkey, Co. Dublin",4,4,248.0,Glenageary, Dalkey,7964.0
2509,395000,"Apartment 5, Glandore Court, Monkstown, Co. Dublin",2,2,60.0,Blackrock, Monkstown,6583.0
2511,299950,"14 Oriel Street Lower, Dublin 1",3,1,85.0,Dublin 1,14 Oriel Street Lower,3529.0
2512,525000,"73 Aughrim Street, Stoneybatter, Dublin 7",4,2,147.0,Dublin 7, Stoneybatter,3571.0
2513,458000,"135 Gleann Na Ri, Druid Valley, Cabinteely, Dublin 18",4,4,150.0,Dublin 18, Cabinteely,3053.0
2514,340000,"Apartment 2, 5 Upper George's Street, Dun Laoghaire, Co. Dublin",1,1,67.0,Glenageary, Dun Laoghaire,5075.0
2515,285000,"63 Woodford Court, Clondalkin, Clondalkin, Dublin 22",3,3,77.0,Dublin 22, Clondalkin,3701.0
2516,4500000,"36 Elgin Road, Ballsbridge, Dublin 4",10,8,590.0,Dublin 4, Ballsbridge,7627.0
2517,350000,"57 Christchurch View, Christchurch Place, Christchurch, Dublin 8",2,1,55.0,Dublin 8, Christchurch,6364.0
2518,465000,"26 Whiteoaks Clonskeagh Dublin 14, Clonskeagh, Dublin 14",3,2,84.0,Dublin 14, Clonskeagh,5536.0
2519,545000,"Loft 4, Loft 4, The Granary, Distillery Lofts, Drumcondra, Dublin 3",2,2,135.0,Dublin 3, Drumcondra,4037.0
2520,290000,"19 Moore House, Loreto Abbey, Rathfarnham, Dublin 14",1,1,39.0,Dublin 14, Rathfarnham,7436.0
2521,1750000,"14 Sans Souci Park, Booterstown, Co. Dublin",5,5,185.0,Blackrock, Booterstown,9459.0
2522,270000,"256 Cashel Road, Crumlin, Crumlin, Dublin 12",2,2,60.0,Dublin 12, Crumlin,4500.0
2523,335000,"34 John Dillon Street, Dublin 8",2,1,56.0,Dublin 8,34 John Dillon Street,5982.0
2524,335000,"34 John Dillon Street, Dublin 8",2,1,56.0,Dublin 8,34 John Dillon Street,5982.0
2525,385000,"27 Magenta Crescent, Santry, Santry, Dublin 9",3,2,86.0,Dublin 9, Santry,4477.0
2526,2250000,"Seamount, Balscadden Road, Howth, Dublin 13",5,3,465.0,Dublin 13, Howth,4839.0
2527,470000,"20 St Anne's Road, Drumcondra, Dublin 9",2,1,80.0,Dublin 9, Drumcondra,5875.0
2528,495000,"The Bungalow, 108B Grange Road, Baldoyle, Dublin 13",3,2,105.0,Dublin 13, Baldoyle,4714.0
2529,695000,"11 George's Avenue, Blackrock, Co. Dublin",2,2,102.0,Blackrock, Blackrock,6814.0
2530,450000,"The Loft, 4A Baggot Court, Dublin 2",2,1,64.0,Dublin 2, 4A Baggot Court,7031.0
2531,245000,"8 Brabazon Hall, Dublin 8",1,1,50.0,Dublin 8,8 Brabazon Hall,4900.0
2532,849000,"1 Glengarriff, Glenageary, Co. Dublin",4,3,158.0,Glenageary, Glenageary,5373.0
2533,1175000,"10 Ulverton Close, Dalkey, Co. Dublin",5,3,164.0,Glenageary, Dalkey,7165.0
2534,1500000,"Arnzome, 10 Annsbrook, Clonskeagh, Dublin 14",4,3,234.0,Dublin 14, Clonskeagh,6410.0
2535,525000,"Fernwood, 7 Brookwood Grove, Artane, Dublin 5",3,1,137.0,Dublin 5, Artane,3832.0
2536,495000,"113 Collins Avenue, Whitehall, Dublin 9",3,2,119.0,Dublin 9, Whitehall,4160.0
2537,335000,"35 Glin Drive, Coolock, Coolock, Dublin 5",4,2,80.0,Dublin 5, Coolock,4188.0
2538,450000,"66 Palmers Crescent, Palmerstown Manor, Palmerstown, Dublin 20",4,2,121.0,Dublin 20, Palmerstown,3719.0
2539,259000,"35 Horan Hall, Belgard Square, Tallaght, Dublin 24",2,2,74.0,Dublin 24, Tallaght,3500.0
2540,400000,"6 Saint Mary's Place, Howth, Dublin 13",2,1,74.0,Dublin 13, Howth,5405.0
2541,3250000,"49 Upper Leeson Street Ballsbridge Dublin 4, Ballsbridge, Dublin 4",4,5,331.0,Dublin 4, Ballsbridge,9819.0
2542,650000,"20 St Brigids Road Lower, Drumcondra, Dublin 9",3,2,125.0,Dublin 9, Drumcondra,5200.0
2543,950000,"26 Claremont Avenue, Honeypark, Dun Laoghaire, Co. Dublin",4,3,186.0,Glenageary, Dun Laoghaire,5108.0
2544,285000,"95 Suncroft Park, Tallaght, Dublin 24",4,3,105.0,Dublin 24, Tallaght,2714.0
2545,225000,"6 Russell Downs, Russell Square, Tallaght, Dublin 24",3,2,81.0,Dublin 24, Tallaght,2778.0
2546,270000,"Apartment 38, Manor Hall, Mount Brown, Dublin 8",2,1,51.0,Dublin 8, Mount Brown,5294.0
2547,3850000,"8 Palmerston Park, Rathmines, Dublin 6",5,4,432.0,Dublin 6, Rathmines,8912.0
2548,665000,"29 Templeville Drive, Templeogue, Dublin 16",3,1,110.0,Dublin 16, Templeogue,6045.0
2549,975000,"Lagoon House, 792 Howth Road, Raheny, Dublin 5",5,2,170.0,Dublin 5, Raheny,5735.0
2550,995000,"18 Fairway Drive, Cualanor, Glenageary Road Upper, Dun Laoghaire, Co. Dublin",5,4,213.0,Glenageary, Dun Laoghaire,4671.0
2551,695000,"36a Convent Road, Dalkey, Co. Dublin",3,1,81.0,Glenageary, Dalkey,8580.0
2552,395000,"Apartment 1, Glandore Court, Dun Laoghaire, Co. Dublin",2,2,73.0,Glenageary, Dun Laoghaire,5411.0
2553,1495000,"20 Vergemount Park, Clonskeagh, Clonskeagh, Dublin 6",3,2,148.0,Dublin 6, Clonskeagh,10101.0
2554,795000,"21 Drummartin Park, Goatstown, Goatstown, Dublin 14",4,2,137.0,Dublin 14, Goatstown,5803.0
2555,650000,"63 Ballinteer Drive Ballinteer Dublin 16, Ballinteer, Dublin 16",5,2,145.0,Dublin 16, Ballinteer,4483.0
2556,850000,"15A Strand Road, Sandymount, Sandymount, Dublin 4",3,1,110.0,Dublin 4, Sandymount,7727.0
2557,1600000,"2 Cullenswood Place, Ranelagh, Dublin 6",4,4,175.0,Dublin 6, Ranelagh,9143.0
2558,1550000,"San Michele, 19 St Thomas Road, Mount Merrion, Co. Dublin",4,3,264.0,Blackrock, Mount Merrion,5871.0
2559,600000,"21 The Square, Irishtown, Dublin 4",3,1,87.0,Dublin 4, Irishtown,6897.0
2561,299000,"2 Ashford Street, Stoneybatter, Dublin 7",2,1,54.0,Dublin 7, Stoneybatter,5537.0
2562,845000,"60 Whitethorn Road Clonskeagh Dublin 14, Clonskeagh, Dublin 14",3,1,96.0,Dublin 14, Clonskeagh,8802.0
2563,499000,"33 Grange Park Road, Raheny, Dublin 5",4,1,125.0,Dublin 5, Raheny,3992.0
2564,395000,"63 Shanowen Drive, Santry, Santry, Dublin 9",3,1,87.0,Dublin 9, Santry,4540.0
2565,950000,"8 St Thomas Mead, Mount Merrion, Co. Dublin",4,2,102.0,Blackrock, Mount Merrion,9314.0
2566,550000,"86a Park Drive Avenue, Castleknock, Dublin 15",2,3,102.0,Dublin 15, Castleknock,5392.0
2567,425000,"51 The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",1,1,50.0,Dublin 4, Ballsbridge,8500.0
2568,650000,"651 Whitechurch Road, Rathfarnham, Dublin 16",4,2,111.0,Dublin 16, Rathfarnham,5856.0
2569,2350000,"Glandore, 38B Temple Road, Dartry, Dublin 6",4,4,248.0,Dublin 6, Dartry,9476.0
2570,1000000,"111 Salthill Monkstown, Monkstown, Co. Dublin",2,2,100.0,Blackrock, Monkstown,10000.0
2571,495000,"7 Grattan Hall, Lower Mount Street, Dublin 2",2,1,74.0,Dublin 2, Lower Mount Street,6689.0
2572,2500000,"Rusheen, Westminster Road, Foxrock, Dublin 18",5,3,319.0,Dublin 18, Foxrock,7837.0
2573,325000,"8 Camac Court, Kilmainham, Dublin 8",2,1,56.0,Dublin 8, Kilmainham,5804.0
2574,850000,"The Mews, 15A Longford Terrace, Monkstown, Co. Dublin",3,1,115.0,Blackrock, Monkstown,7391.0
2575,599000,"93 Brookwood Avenue, Artane, Dublin 5",5,2,150.0,Dublin 5, Artane,3993.0
2576,1750000,"Ealand Lodge, Ealand Lodge, 2 Strand Road, Sandymount, Dublin 4",4,3,218.0,Dublin 4, Sandymount,8028.0
2577,650000,"3 Hunters Haven, Ballycullen, Dublin 24",4,3,130.0,Dublin 24, Ballycullen,5000.0
2578,240000,"4 Newcomen Court, North Strand, Dublin 3",2,1,56.0,Dublin 3, North Strand,4286.0
2579,795000,"83 Beech Park Road, Foxrock, Dublin 18",4,2,154.0,Dublin 18, Foxrock,5162.0
2580,725000,"4 Hawthorn Manor, Blackrock, Co. Dublin",4,2,142.0,Blackrock, Blackrock,5106.0
2581,2750000,"20 Herbert Street, Dublin 2",5,5,464.0,Dublin 2,20 Herbert Street,5927.0
2582,1100000,"The Mews Adelaide Square Whitefriar Street, Dublin 2",3,3,124.0,Dublin 2,The Mews Adelaide Square Whitefriar Street,8871.0
2583,545000,"9 The Green, Carrickmines Manor, Carrickmines, Dublin 18",4,2,120.0,Dublin 18, Carrickmines,4542.0
2584,299950,"29 Galtymore Park, Drimnagh, Drimnagh, Dublin 12",3,1,79.0,Dublin 12, Drimnagh,3797.0
2585,1195000,"15 Moyne Road Ranelagh Dublin 6, Ranelagh, Dublin 6",3,2,150.0,Dublin 6, Ranelagh,7967.0
2586,995000,"14 Grattan Court East, Dublin 2",4,3,145.0,Dublin 2,14 Grattan Court East,6862.0
2587,875000,"1 Lennox Street, Portobello, Dublin 8",5,3,160.0,Dublin 8, Portobello,5469.0
2588,325000,"Apt45 Seamount, Booterstown, Co. Dublin",1,1,48.0,Blackrock, Booterstown,6771.0
2589,795000,"29 Grosvenor Place Rathmines Dublin 6, Rathmines, Dublin 6",3,2,111.0,Dublin 6, Rathmines,7162.0
2590,1200000,"18 Shanganagh Vale, Cabinteely, Dublin 18",5,3,265.0,Dublin 18, Cabinteely,4528.0
2591,300000,"64 Curlew Road, Drimnagh, Drimnagh, Dublin 12",2,1,61.0,Dublin 12, Drimnagh,4918.0
2592,290000,"83 Carrow Road, Drimnagh, Drimnagh, Dublin 12",3,1,70.0,Dublin 12, Drimnagh,4143.0
2593,240000,"185 Marigold Park, D17., D17VX63, Darndale, Dublin 17",3,1,92.0,Dublin 17, Darndale,2609.0
2594,845000,"Slainte, Slainte, 14 Eaton Wood Green, Shankill, Dublin 18",5,2,145.0,Dublin 18, Shankill,5828.0
2595,3950000,"Rathbarry, Silchester Road, Glenageary, Co. Dublin",5,2,274.0,Glenageary, Glenageary,14416.0
2596,650000,"31 Oakdale Drive, Glenageary, Co. Dublin",4,3,138.0,Glenageary, Glenageary,4710.0
2597,295000,"8 Claremont Court, Sandymount, Dublin 4",1,1,36.0,Dublin 4, Sandymount,8194.0
2598,1200000,"Flat A, 12 Blessington Street, Dublin 7",11,6,323.0,Dublin 7, 12 Blessington Street,3715.0
2599,299950,"61 Arbour Hill, Stoneybatter, Dublin 7",2,1,39.0,Dublin 7, Stoneybatter,7691.0
2600,1095000,"98 Rathdown Park, Terenure, Dublin 6W",4,2,182.0,Dublin 6W, Terenure,6016.0
2601,795000,"80 Harolds Cross Road, Harold's Cross, Dublin 6W",4,2,165.0,Dublin 6W, Harold's Cross,4818.0
2602,1250000,"42 Brighton Road, Rathgar, Dublin 6",7,7,250.0,Dublin 6, Rathgar,5000.0
2603,330000,"39 Brandon Road, Drimnagh, Drimnagh, Dublin 12",3,1,72.0,Dublin 12, Drimnagh,4583.0
2604,895000,"186 Bloomfield Park, Donnybrook, Donnybrook, Dublin 4",3,3,115.0,Dublin 4, Donnybrook,7783.0
2605,395000,"47 Delhurst Terrace, Ongar Village, Clonee, Dublin 15",3,3,107.0,Dublin 15, Clonee,3692.0
2606,425000,"255 Sundrive Road, Crumlin, Crumlin, Dublin 12",3,1,86.0,Dublin 12, Crumlin,4942.0
2607,225000,"51 Burnell Square, Northern Cross, Malahide Road, Balgriffin, Dublin 17",1,1,53.0,Dublin 17, Balgriffin,4245.0
2608,675000,"60 Dodder Park Road, Rathfarnham, Dublin 14",3,2,121.0,Dublin 14, Rathfarnham,5579.0
2609,525000,"76 Melvin Road, Terenure, Dublin 6W",3,2,71.0,Dublin 6W, Terenure,7394.0
2610,295000,"23 Prospect Avenue, Glasnevin, D09F210, Dublin 9",2,2,75.0,Dublin 9, D09F210,3933.0
2611,2500000,"1 Bayswater Terrace, Breffni Road, Sandycove, Co. Dublin",4,4,370.0,Glenageary, Sandycove,6757.0
2612,410000,"57 Clanranald Road, Donnycarney, Dublin 5",2,1,65.0,Dublin 5, Donnycarney,6308.0
2613,380000,"67 Oldtown Avenue, Santry, Santry, Dublin 9",4,1,95.0,Dublin 9, Santry,4000.0
2614,345000,"205 De Bret House, Loreto Abbey, Rathfarnham, Dublin 14",2,2,68.0,Dublin 14, Rathfarnham,5074.0
2616,775000,"24 Kincora Avenue, Clontarf, Dublin 3",5,2,138.0,Dublin 3, Clontarf,5616.0
2617,2600000,"77 Leinster Road, Rathmines, Rathmines, Dublin 6",7,5,372.0,Dublin 6, Rathmines,6989.0
2618,620000,"75 Claremont Court, Glasnevin, Dublin 11",4,2,132.0,Dublin 11, Glasnevin,4697.0
2619,395000,"1 Avondale Avenue, Phibsborough, D07KC8D, Dublin 7",3,2,93.0,Dublin 7, D07KC8D,4247.0
2620,599000,"Florence Villas, Florence Villas, 26 Botanic Avenue., D09VK02, Dublin 7",3,2,135.0,Dublin 7, D09VK02,4437.0
2621,2495000,"Gainsboro, 74 Merrion Road, Ballsbridge, Dublin 4",10,9,417.0,Dublin 4, Ballsbridge,5983.0
2622,730000,"1 Kempton View, Navan Road, Navan Road (D7), Dublin 7",4,5,163.0,Dublin 7, Navan Road (D7),4479.0
2623,2000000,"Cliffside Ardbrugh Road Dalkey, Dalkey, Co. Dublin",4,3,209.0,Glenageary, Dalkey,9569.0
2624,695000,"Apt, Apt, 11 Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2,2,89.0,Glenageary, Dun Laoghaire,7809.0
2625,1400000,"Weatheroak, 46 Killiney Road, Killiney, Co. Dublin",4,1,190.0,Glenageary, Killiney,7368.0
2626,245000,"Apt 30, The Moyle, Prospect Hill, Finglas Road, D11PO32, Finglas, Dublin 11",2,2,70.0,Dublin 11, Finglas,3500.0
2627,350000,"23 Library Road, Dun Laoghaire, Co. Dublin",2,1,60.0,Glenageary, Dun Laoghaire,5833.0
2628,695000,"Apartment 95, The Clayton, The Gasworks, Ballsbridge, Dublin 4",3,2,105.0,Dublin 4, Ballsbridge,6619.0
2629,3500000,"The Castle, Claremont Road, Foxrock, Dublin 18",5,5,418.0,Dublin 18, Foxrock,8373.0
2630,440000,"197 Beauvale Park, Artane, Artane, Dublin 5",4,2,96.0,Dublin 5, Artane,4583.0
2631,365000,"2 Ballintyre Meadows, Ballinteer, Dublin 16",2,2,71.0,Dublin 16, Ballinteer,5141.0
2632,450000,"6 Josephine Avenue, Off North Circular Road, Phibsborough, Dublin 7",2,1,86.0,Dublin 7, Phibsborough,5233.0
2633,975000,"5 Beeches Park, Off Station Road, Glenageary, Co. Dublin",4,2,141.0,Glenageary, Glenageary,6915.0
2634,465000,"46 Wyckham Place, Wyckham Way, Dundrum, Dublin 16",2,2,83.0,Dublin 16, Dundrum,5602.0
2635,450000,"92A Dorset Street Lower, Dublin 1",4,2,98.0,Dublin 1,92A Dorset Street Lower,4592.0
2636,495000,"25 Aikenhead Terrace, Stella Gardens, Irishtown, Dublin 4",2,1,65.0,Dublin 4, Irishtown,7615.0
2637,595000,"3 Hollyville, Old Lucan Road, Palmerstown, Dublin 20",3,1,123.0,Dublin 20, Palmerstown,4837.0
2638,535000,"17 The Terrace, Carrickmines Manor, Carrickmines, Dublin 18",4,2,140.0,Dublin 18, Carrickmines,3821.0
2639,345000,"80 Shanard Road, Santry, Santry, Dublin 9",3,1,89.0,Dublin 9, Santry,3876.0
2640,2250000,"Saint Aubyn`s House, Shanganagh Road, Killiney, Co. Dublin",5,2,383.0,Glenageary, Killiney,5875.0
2641,265000,"92 Wood Avens, Clondalkin, Clondalkin, Dublin 22",3,1,85.0,Dublin 22, Clondalkin,3118.0
2642,3500000,"The Castle, Claremont Road, Foxrock, Dublin 18",5,5,418.0,Dublin 18, Foxrock,8373.0
2643,1100000,"4 Myrtle Grove, Stillorgan, Co. Dublin",4,4,169.0,Blackrock, Stillorgan,6509.0
2644,3350000,"2 Temple Villas, Palmerston Road, Rathmines, Dublin 6",5,3,274.0,Dublin 6, Rathmines,12226.0
2645,1225000,"Kremasti, 12 Beech Court, Killiney, Co. Dublin",5,4,260.0,Glenageary, Killiney,4712.0
2646,465000,"Apartment 14, House 1 Linden Square, Grove Avenue, Blackrock, Co. Dublin",2,2,90.0,Blackrock, Blackrock,5167.0
2647,795000,"4 Roebuck Lawn, Clonskeagh, Clonskeagh, Dublin 14",5,3,140.0,Dublin 14, Clonskeagh,5679.0
2648,1000000,"99 Rosehill, Upper Carysfort Avenue, Blackrock, Co. Dublin",4,2,158.0,Blackrock, Blackrock,6329.0
2649,500000,"4 Oldcourt Cottages, Tallaght, Tallaght, Dublin 24",3,1,97.0,Dublin 24, Tallaght,5155.0
2650,1100000,"6 Rookstown, Thormanby Road, Howth, Dublin 13",4,3,229.0,Dublin 13, Howth,4803.0
2651,170000,"Apartment 62, Hampton Wood Road, Finglas, Dublin 11",1,1,43.0,Dublin 11, Finglas,3953.0
2652,690000,"Apartment 39, Salthill, Monkstown, Co. Dublin",3,3,100.0,Blackrock, Monkstown,6900.0
2653,455000,"12 Riverwood Grove, Carpenterstown Road, Castleknock, Dublin 15",3,3,97.0,Dublin 15, Castleknock,4691.0
2654,1150000,"26 Heytesbury Street Portobello Dublin 8, Portobello, Dublin 8",3,2,125.0,Dublin 8, Portobello,9200.0
2655,595000,"Saint Aubyn`s Gate Lodge, Shanganagh Road, Killiney, Co. Dublin",2,1,69.0,Glenageary, Killiney,8623.0
2656,225000,"4 Maxwell Street, South City Centre, Dublin 8",1,1,37.0,Dublin 8, South City Centre,6081.0
2657,575000,"29 Berwick Hall Whitehall Road Churchtown Dublin 14, Churchtown, Dublin 14",3,2,80.0,Dublin 14, Churchtown,7188.0
2658,950000,"1 Ashfield Park, Stillorgan Road, Booterstown, Co. Dublin",4,2,124.0,Blackrock, Booterstown,7661.0
2659,375000,"5 Ormeau Street, Ringsend, Dublin 4",2,1,52.0,Dublin 4, Ringsend,7212.0
2660,400000,"96 Hazelbury Green, Clonee, Clonee, Dublin 15",3,4,105.0,Dublin 15, Clonee,3810.0
2661,385000,"1 Brookhaven Drive, Blanchardstown, Dublin 15",3,1,95.0,Dublin 15, Blanchardstown,4053.0
2662,1595000,"8 Somerton, Castleknock Golf Club, Castleknock, Dublin 15",5,5,283.0,Dublin 15, Castleknock,5636.0
2663,595000,"221 Clontarf Road, Clontarf, Dublin 3",3,1,98.0,Dublin 3, Clontarf,6071.0
2664,995000,"Cathleens, Cathleens, 45 Northumberland Avenue, Dun Laoghaire, Co. Dublin",5,3,252.0,Glenageary, Dun Laoghaire,3948.0
2665,349950,"Apartment 18, The Cedar, Parkview, Belarmine, Stepaside, Dublin 18",2,2,93.0,Dublin 18, Stepaside,3763.0
2666,365000,"16 Bramblefield Crescent, Clonee, Clonee, Dublin 15",3,3,92.0,Dublin 15, Clonee,3967.0
2667,12500000,"Censure House, Ceanchor Road, Howth, Dublin 13",7,7,1365.0,Dublin 13, Howth,9158.0
2668,235000,"Apartment 13, Schoolhouse Court, Santry, Dublin 9",3,1,68.0,Dublin 9, Santry,3456.0
2669,320000,"11 Downpatrick Road, Crumlin, Crumlin, Dublin 12",2,2,66.0,Dublin 12, Crumlin,4848.0
2670,1195000,"Parkville Sorrento Road Dalkey, Dalkey, Co. Dublin",4,4,159.0,Glenageary, Dalkey,7516.0
2671,350000,"11 Rookwood View, Stocking Lane, Rathfarnham, Dublin 16",2,2,73.0,Dublin 16, Rathfarnham,4795.0
2672,525000,"44 Ticknock Park, Sandyford, Sandyford, Dublin 18",3,2,149.0,Dublin 18, Sandyford,3523.0
2673,450000,"20 Athlumney Villas, Ranelagh, Dublin 6",2,1,69.0,Dublin 6, Ranelagh,6522.0
2674,377750,"1 Newbrook Avenue, Donaghmede, Donaghmede, Dublin 13",3,1,109.0,Dublin 13, Donaghmede,3466.0
2675,395000,"55 Clanmahon Road, Donnycarney, Donnycarney, Dublin 3",3,2,97.0,Dublin 3, Donnycarney,4072.0
2676,289000,"19 Mayeston Rise, Saint Margaret's Road, Finglas, Dublin 11",2,2,64.0,Dublin 11, Finglas,4516.0
2677,380000,"55 Stewart Hall, Ryder's Row, Dublin 1",2,2,62.0,Dublin 1, Ryder's Row,6129.0
2678,640000,"4 Synnott Place, Dublin 7",4,1,153.0,Dublin 7,4 Synnott Place,4183.0
2679,160000,"39 Marlfield Close, Kiltipper, Tallaght, Dublin 24",1,1,55.0,Dublin 24, Tallaght,2909.0
2680,355000,"12 The Court, High Park, Drumcondra, Dublin 3",2,1,70.0,Dublin 3, Drumcondra,5071.0
2681,795000,"16 Eglinton Square, Donnybrook, Dublin 4",4,2,144.0,Dublin 4, Donnybrook,5521.0
2682,550000,"3 St Patricks Terrace, Russell Street, Dublin 1",3,3,90.0,Dublin 1, Russell Street,6111.0
2683,375000,"14 Oak Drive, Royal Oak, Santry, Dublin 9",3,1,81.0,Dublin 9, Santry,4630.0
2684,3250000,"3 Seaview Terrace, Donnybrook, Dublin 4",5,4,470.0,Dublin 4, Donnybrook,6915.0
2685,1795000,"32 Brighton Avenue, Foxrock, Dublin 18",5,5,281.0,Dublin 18, Foxrock,6388.0
2686,399000,"47 Donnycarney Road, Donnycarney, Dublin 9",3,1,75.0,Dublin 9, Donnycarney,5320.0
2687,725000,"14 Willbrook Lawn, Whitechurch Road, Rathfarnham, Dublin 14",4,2,121.0,Dublin 14, Rathfarnham,5992.0
2688,1750000,"22 The Pavilion Marine Road Dun Laoghaire, Dun Laoghaire, Co. Dublin",4,3,206.0,Glenageary, Dun Laoghaire,8495.0
2689,1975000,"St David's, 9 Marine Terrace, Dun Laoghaire, Co. Dublin",5,4,334.0,Glenageary, Dun Laoghaire,5913.0
2690,320000,"Apartment 22 Clonmore Court, Ballymun Road, Glasnevin, Dublin 9",2,1,61.0,Dublin 9, Glasnevin,5246.0
2691,270000,"157 Saint John's Crescent, Clondalkin, Clondalkin, Dublin 22",2,1,60.0,Dublin 22, Clondalkin,4500.0
2692,750000,"Flat 1, 21 Belvedere Road, Dublin 1",6,6,172.0,Dublin 1, 21 Belvedere Road,4360.0
2693,2750000,"Tayanglet, Brennanstown Road, Carrickmines, Dublin 18",6,8,600.0,Dublin 18, Carrickmines,4583.0
2694,425000,"1 Geraldine Terrace, Milltown, Dublin 6",3,2,68.0,Dublin 6, Milltown,6250.0
2695,2750000,"28 St Johns Road, Sandymount, Dublin 4",5,3,302.0,Dublin 4, Sandymount,9106.0
2696,295000,"63 Myrtle House, The Coast, Baldoyle, Dublin 13",2,2,77.0,Dublin 13, Baldoyle,3831.0
2697,235000,"1 New Road Cottages, New Road, Clondalkin, Dublin 22",1,1,40.0,Dublin 22, Clondalkin,5875.0
2698,2200000,"Oakley Manor, 46 Oakley Road, Ranelagh, Dublin 6",5,2,250.0,Dublin 6, Ranelagh,8800.0
2699,220000,"Apartment 3, 52, Castle Avenue, Clontarf, Dublin 3",1,1,40.0,Dublin 3, Clontarf,5500.0
2700,1185000,"47 Haddington Road, Ballsbridge, Dublin 4",3,3,170.0,Dublin 4, Ballsbridge,6971.0
2701,495000,"4 Mountpleasant Terrace Upper, Ranelagh, Dublin 6",3,1,70.0,Dublin 6, Ranelagh,7071.0
2702,2475000,"55 Palmerston Road, Rathmines, Dublin 6",4,4,300.0,Dublin 6, Rathmines,8250.0
2703,7500000,"St Ann's, Killiney Hill Road, Killiney, Co. Dublin",5,4,610.0,Glenageary, Killiney,12295.0
2704,395000,"33 Packenham Apartments, Sloperton, Monkstown, Co. Dublin",2,1,63.0,Blackrock, Monkstown,6270.0
2705,2500000,"13 Sandymount Road, Sandymount, Dublin 4",5,3,325.0,Dublin 4, Sandymount,7692.0
2706,375000,"78A Whitebarn Road, Churchtown, Dublin 14",3,2,88.0,Dublin 14, Churchtown,4261.0
2707,315000,"12 Hayworth Terrace, Ongar, Dublin 15",3,2,115.0,Dublin 15, Ongar,2739.0
2708,480000,"23 Bayside Walk, Sutton, Dublin 13",3,1,84.0,Dublin 13, Sutton,5714.0
2709,1250000,"Cova Nua, Rugged Lane, Porterstown, Castleknock, Dublin 15",4,2,168.0,Dublin 15, Castleknock,7440.0
2710,245000,"13 Ard Mor Park, Tallaght, Tallaght, Dublin 24",3,1,102.0,Dublin 24, Tallaght,2402.0
2711,1150000,"Penthouse Apartment, Holyrood Castle, Holyrood Park, Sandymount, Dublin 4",2,3,247.0,Dublin 4, Sandymount,4656.0
2712,1500000,"Bohy, 13 Sandycove Road, Sandycove, Co. Dublin",4,2,210.0,Glenageary, Sandycove,7143.0
2713,195000,"291 Richmond Road, Drumcondra, Drumcondra, Dublin 3",1,1,51.0,Dublin 3, Drumcondra,3824.0
2714,595000,"48 Hollybrook, Brighton Road, Foxrock, Dublin 18",2,2,125.0,Dublin 18, Foxrock,4760.0
2715,450000,"50 Richmond Road, Drumcondra, Drumcondra, Dublin 3",3,1,90.0,Dublin 3, Drumcondra,5000.0
2716,650000,"69 Ardagh Park, Blackrock, Co. Dublin",4,2,114.0,Blackrock, Blackrock,5702.0
2717,299000,"35 Millmount Grove, Dundrum Road, Dundrum, Dublin 14",1,1,34.0,Dublin 14, Dundrum,8794.0
2718,1750000,"138 Tritonville Road Sandymount Dublin 4, Sandymount, Dublin 4",5,3,243.0,Dublin 4, Sandymount,7202.0
